#{"t_start": 1619619263.8068268, "env_id": null}
r,l,t
-6187.15,60,43.410974
-5981.92,60,43.459985
-6168.17,60,43.510996
-6067.83,60,43.561007
-6137.69,60,43.675034
-6212.83,60,43.725045
-6189.48,60,43.774055
-6141.89,60,43.825067
-6206.74,60,43.875079
-6190.01,60,43.92509
-6067.75,60,43.983103
-6199.91,60,44.037115
-6183.04,60,44.089127
-6108.7,60,44.141139
-6219.66,60,44.196151
-6160.96,60,44.251165
-6160.88,60,44.302175
-6053.04,60,44.358187
-6115.5,60,44.411199
-6136.13,60,44.464212
-6072.13,60,44.518224
-6189.0,60,44.643251
-6084.59,60,44.694263
-6173.67,60,44.747275
-6094.11,60,44.799287
-6124.39,60,44.8563
-6071.58,60,44.907311
-6090.17,60,44.965325
-6191.47,60,45.019336
-6139.32,60,45.070348
-6232.86,60,45.120359
-6046.39,60,45.171371
-6057.27,60,45.221382
-6232.98,60,45.270393
-6206.88,60,45.319403
-6039.73,60,45.368415
-6149.56,60,45.419426
-6081.96,60,45.469439
-5901.63,60,45.518449
-6102.93,60,45.630474
-6120.39,60,45.679485
-6120.72,60,45.728496
-6069.92,60,45.779508
-6176.47,60,45.835521
-6154.77,60,45.885532
-5930.98,60,45.935544
-6091.73,60,45.985555
-6171.4,60,46.036566
-6052.29,60,46.085577
-6139.03,60,46.135588
-6070.2,60,46.184599
-6038.49,60,46.237613
-6029.99,60,46.306629
-6024.66,60,46.373643
-6125.95,60,46.440673
-6023.16,60,46.512674
-6148.88,60,46.641702
-6046.44,60,46.694714
-6109.89,60,46.748726
-6061.79,60,46.800738
-6008.12,60,46.864752
-6115.2,60,46.919766
-6062.17,60,46.971776
-6208.33,60,47.042792
-5958.95,60,47.098805
-6031.06,60,47.154817
-5995.85,60,47.21483
-6060.14,60,47.270845
-5998.75,60,47.328857
-6219.09,60,47.381868
-6094.77,60,47.436882
-5972.87,60,47.487901
-6073.88,60,47.543905
-6018.63,60,47.664932
-6140.7,60,47.718945
-6146.54,60,47.78696
-6042.87,60,47.856975
-6116.92,60,47.920989
-6053.13,60,47.976003
-6074.31,60,48.034016
-6065.17,60,48.087038
-6107.88,60,48.148041
-6220.19,60,48.207054
-6151.01,60,48.267068
-5978.87,60,48.325082
-6063.07,60,48.385095
-6022.06,60,48.443108
-6048.46,60,48.50112
-6085.39,60,48.562134
-6044.6,60,48.618148
-6070.38,60,48.737174
-6064.19,60,48.790186
-6045.07,60,48.856201
-6000.6,60,48.916214
-6024.51,60,48.971226
-5969.64,60,49.030239
-6067.16,60,49.090253
-6097.8,60,49.139273
-6030.79,60,49.188276
-6087.57,60,49.239287
-6019.12,60,49.304301
-6045.49,60,49.371316
-5958.14,60,49.423328
-5974.03,60,49.47234
-6091.6,60,49.530354
-6040.99,60,49.599369
-5895.82,60,49.663384
-6120.26,60,49.809415
-6091.62,60,49.859427
-6132.9,60,49.911438
-6010.16,60,49.968451
-6001.6,60,50.022463
-6099.63,60,50.081476
-6072.58,60,50.133488
-6098.55,60,50.189501
-6070.55,60,50.245514
-6109.32,60,50.302526
-6002.84,60,50.358539
-6101.5,60,50.40955
-6133.25,60,50.463563
-6075.37,60,50.517575
-6072.19,60,50.568586
-6078.96,60,50.616597
-5987.3,60,50.666609
-6107.51,60,50.776634
-6056.77,60,50.861652
-6021.95,60,50.937791
-5969.3,60,51.015691
-6065.81,60,51.086705
-5996.21,60,51.163722
-6034.07,60,51.286767
-5990.6,60,51.396775
-6033.54,60,51.510798
-6044.29,60,51.610823
-6069.58,60,51.72585
-5991.08,60,51.805876
-5976.93,60,51.87089
-6043.1,60,51.939895
-6081.46,60,52.00391
-5985.9,60,52.067924
-6100.02,60,52.166948
-6052.06,60,52.427007
-5990.82,60,52.520026
-6155.67,60,52.61605
-5944.17,60,52.70807
-6067.19,60,52.793089
-5951.36,60,52.88311
-6160.36,60,52.948125
-6180.4,60,53.030148
-6016.37,60,53.100175
-6070.83,60,53.173192
-6107.49,60,53.255192
-5999.94,60,53.323229
-5929.87,60,53.408228
-6077.76,60,53.481245
-6095.05,60,53.556278
-6053.42,60,53.634281
-6036.85,60,53.709296
-6020.64,60,53.936364
-6195.08,60,54.047389
-6090.49,60,54.182401
-6139.31,60,54.26742
-6060.67,60,54.348437
-5976.89,60,54.428456
-6090.24,60,54.506482
-6015.04,60,54.578489
-5897.47,60,54.666528
-6076.36,60,54.74953
-6245.4,60,54.84755
-6014.34,60,54.921568
-6092.19,60,55.013588
-6028.62,60,55.090616
-6069.9,60,55.177625
-6034.58,60,55.267645
-5965.7,60,55.361666
-6046.89,60,55.516712
-6001.11,60,55.572714
-5992.38,60,55.632727
-6076.03,60,55.689739
-6007.33,60,55.747754
-6161.76,60,55.807766
-6119.04,60,55.86778
-6180.76,60,55.929803
-6130.91,60,55.994821
-6048.68,60,56.056823
-6103.5,60,56.124839
-6043.31,60,56.194856
-6121.88,60,56.25987
-6020.16,60,56.329901
-5979.89,60,56.400917
-6016.56,60,56.481921
-6170.87,60,56.576942
-6020.15,60,56.726974
-6009.58,60,56.783986
-6083.93,60,56.837998
-6098.46,60,56.891011
-6061.85,60,56.944022
-6146.05,60,57.002046
-6131.59,60,57.060049
-6033.57,60,57.120063
-6058.68,60,57.188078
-6190.31,60,57.24409
-6121.04,60,57.299103
-6125.87,60,57.354116
