#{"t_start": 1619619113.6881702, "env_id": null}
r,l,t
-6135.08,60,90.964377
-6172.05,60,91.02639
-6194.66,60,91.092406
-6121.52,60,91.183426
-6110.33,60,91.238438
-6101.77,60,91.325457
-6138.56,60,91.390473
-6149.22,60,91.552509
-6176.08,60,91.63653
-6151.29,60,91.784562
-6112.12,60,91.9116
-6117.07,60,92.021615
-6054.44,60,92.080628
-6213.2,60,92.164646
-6007.01,60,92.22566
-6037.42,60,92.318681
-6092.08,60,92.378705
-6128.07,60,92.44571
-6170.86,60,92.539731
-5937.77,60,92.598745
-6125.63,60,92.682774
-6146.08,60,92.738775
-6123.28,60,92.822795
-6050.12,60,92.892811
-6060.6,60,92.989844
-6057.7,60,93.052847
-6079.28,60,93.145868
-6150.81,60,93.208882
-6250.8,60,93.293901
-6134.05,60,93.352916
-6191.37,60,93.470942
-6007.83,60,93.555962
-6024.02,60,93.673987
-6205.63,60,93.794014
-6061.46,60,93.90104
-6098.93,60,94.066076
-6007.02,60,94.172099
-6047.87,60,94.327136
-6119.89,60,94.422157
-6042.15,60,94.539183
-6018.0,60,94.598194
-6173.4,60,94.683215
-6091.37,60,94.738237
-6172.68,60,94.824246
-6054.96,60,94.886273
-6097.49,60,94.968277
-6112.99,60,95.027292
-6170.08,60,95.133315
-6205.31,60,95.194339
-6045.83,60,95.264346
-6188.94,60,95.355366
-6216.41,60,95.407377
-6288.78,60,95.493397
-6282.18,60,95.55441
-6108.88,60,95.645431
-6200.85,60,95.696442
-6228.16,60,95.781472
-6269.57,60,95.836474
