#{"t_start": 1619618739.0488622, "env_id": null}
r,l,t
-5802.49,60,83.957452
-5836.16,60,84.090482
-5801.37,60,84.224512
-5780.97,60,84.357542
-5795.05,60,84.489572
-5754.04,60,84.621601
-5846.05,60,84.755632
-5747.14,60,84.887661
-5782.93,60,85.023692
-5804.27,60,85.156722
-5761.32,60,85.294753
-5686.59,60,85.427783
-5711.84,60,85.561813
-5795.79,60,85.696844
-5787.03,60,85.832874
-5748.62,60,85.967905
-5795.26,60,86.104935
-5847.58,60,86.244967
-5791.69,60,86.377997
-5826.26,60,86.510026
-5884.06,60,86.641057
-5724.61,60,86.774086
-5902.56,60,86.906116
-5879.85,60,87.039146
-5797.26,60,87.173177
-5799.07,60,87.306206
-5805.2,60,87.438236
-5800.01,60,87.571266
-5761.03,60,87.704296
-5829.77,60,87.835325
-5799.43,60,87.967355
-5799.97,60,88.099385
-5836.83,60,88.234415
-5839.34,60,88.368445
-5814.92,60,88.508477
-5863.86,60,88.644508
-5930.4,60,88.780539
-5836.28,60,88.914569
-5902.14,60,89.047598
-5804.87,60,89.180629
-5918.84,60,89.313658
-5790.77,60,89.445688
-5843.04,60,89.579719
-5900.48,60,89.712749
-5939.59,60,89.846778
-5933.5,60,89.977808
-5936.73,60,90.111839
-5882.23,60,90.25087
-5861.61,60,90.390901
-5864.11,60,90.52193
-5825.81,60,90.658962
-5854.77,60,90.790991
-5851.59,60,90.925021
-5825.01,60,91.059052
-5825.36,60,91.195082
-5883.32,60,91.329113
-5869.43,60,91.463143
-5904.66,60,91.599173
-5823.68,60,91.733204
-5888.29,60,91.865233
-5854.03,60,92.001264
-5820.58,60,92.135294
-5967.15,60,92.268324
-5870.91,60,92.399354
-5845.77,60,92.531384
-5842.73,60,92.664413
-5868.68,60,92.795442
-5764.43,60,92.933473
-5877.82,60,93.065504
-5858.33,60,93.199533
-5871.35,60,93.330563
-5851.81,60,93.462594
-5802.46,60,93.602624
-5777.8,60,93.735655
-5793.16,60,93.871685
-5799.12,60,94.007715
-5776.44,60,94.143747
-5920.03,60,94.279777
-5874.33,60,94.411807
-5809.03,60,94.544837
-5785.75,60,94.676867
-5812.92,60,94.808897
-5777.67,60,94.940926
-5733.4,60,95.074956
-5788.59,60,95.214988
-5763.81,60,95.351018
-5783.43,60,95.484048
-5756.43,60,95.616078
-5766.2,60,95.751109
-5839.18,60,95.884139
-5776.85,60,96.015168
-5761.19,60,96.147198
-5805.37,60,96.279227
-5762.53,60,96.414258
-5837.23,60,96.548288
-5967.4,60,96.683319
-5827.44,60,96.81835
-5810.54,60,96.95438
-5752.05,60,97.08841
-5816.92,60,97.22244
-5812.03,60,97.360471
-5858.65,60,97.493502
-5780.47,60,97.627531
-5780.41,60,97.760561
-5796.96,60,97.89059
-5812.24,60,98.027621
-5743.36,60,98.169653
-5790.07,60,98.307684
-5850.46,60,98.439714
-5768.96,60,98.571744
-5855.68,60,98.703774
-5750.15,60,98.835803
-5796.94,60,98.968833
-5757.19,60,99.101864
-5831.6,60,99.237895
-5766.99,60,99.372925
-5862.16,60,99.507956
-5833.86,60,99.652992
-5777.45,60,99.789019
-5784.29,60,99.921048
-5855.01,60,100.053078
-5788.14,60,100.189108
-5769.63,60,100.333142
-5779.98,60,100.46417
-5828.96,60,100.5972
-5799.18,60,100.72923
-5806.95,60,100.86126
-5823.8,60,100.993289
-5744.86,60,101.125319
-5837.27,60,101.257349
-5817.49,60,101.389379
-5802.43,60,101.521409
-5794.7,60,101.657439
-5775.26,60,101.791469
-5812.95,60,101.935502
-5834.28,60,102.072532
-5807.92,60,102.207563
-5759.59,60,102.341593
-5730.23,60,102.475623
-5784.78,60,102.608653
-5796.42,60,102.740684
-5726.59,60,102.873714
