#{"t_start": 1619618349.1137214, "env_id": null}
r,l,t
-5893.52,60,55.602731
-5797.91,60,55.673748
-5827.56,60,55.740763
-6061.75,60,55.806777
-5862.84,60,55.873792
-5863.33,60,55.939807
-5865.51,60,56.005822
-5910.69,60,56.073837
-5946.25,60,56.139853
-5950.66,60,56.204868
-5963.22,60,56.271882
-5866.8,60,56.339898
-5934.08,60,56.404913
-5990.06,60,56.469927
-5868.05,60,56.535951
-5991.57,60,56.601957
-5912.48,60,56.668981
-5898.22,60,56.734987
-5870.43,60,56.807003
-5912.35,60,56.874019
-5960.18,60,56.940033
-5859.57,60,57.008053
-5874.19,60,57.076063
-5829.71,60,57.144079
-5929.57,60,57.210093
-5915.04,60,57.277109
-5795.52,60,57.343124
-5924.85,60,57.411139
-5799.49,60,57.477159
-5775.4,60,57.547169
-5837.87,60,57.615185
-5862.88,60,57.683201
-5886.61,60,57.752217
-5971.54,60,57.818232
-5901.73,60,57.889246
-5864.49,60,57.954262
-5950.57,60,58.020279
-5986.26,60,58.087291
-5928.11,60,58.152307
-6048.41,60,58.219321
-6110.59,60,58.285336
-5990.53,60,58.351351
-6160.83,60,58.417366
-5964.19,60,58.484391
-5956.69,60,58.553396
-6083.01,60,58.620411
-5930.33,60,58.685426
-5994.33,60,58.751441
-5814.42,60,58.818457
-5917.8,60,58.884471
-5878.88,60,58.950485
-5942.17,60,59.020502
-5888.49,60,59.086516
-5859.94,60,59.152532
-5933.26,60,59.219546
-5803.26,60,59.285561
-5902.94,60,59.353577
-6006.68,60,59.419592
-5874.23,60,59.485606
-5739.26,60,59.553622
-5926.21,60,59.620636
-5927.98,60,59.687652
-5873.67,60,59.754666
-5896.77,60,59.821682
-5912.32,60,59.889706
-6073.36,60,59.955713
-5964.43,60,60.022727
-6019.1,60,60.088743
-6045.95,60,60.159759
-6015.26,60,60.227774
-6052.54,60,60.294788
-5961.59,60,60.362803
-6031.3,60,60.42982
-6025.23,60,60.495834
-6109.14,60,60.562849
-5960.98,60,60.627863
-6103.36,60,60.694878
-6005.83,60,60.759893
-6031.76,60,60.825908
-5985.17,60,60.892923
-5882.32,60,60.958948
-5991.91,60,61.025954
-5953.76,60,61.092968
-6026.92,60,61.157983
-5948.8,60,61.228
-6025.57,60,61.295014
-5992.26,60,61.362029
-6046.19,60,61.429044
-5833.59,60,61.495059
