#{"t_start": 1619618464.0768766, "env_id": null}
r,l,t
-6077.97,60,83.264385
-6126.74,60,83.370409
-6069.28,60,83.458429
-6067.0,60,83.553451
-6180.73,60,83.653473
-6136.62,60,83.756496
-6129.31,60,83.852518
-6139.69,60,83.938538
-6109.3,60,84.032559
-6102.22,60,84.124579
-6163.84,60,84.222601
-6146.65,60,84.316622
-6090.42,60,84.421646
-6165.56,60,84.517668
-6116.26,60,84.614689
-6132.82,60,84.70871
-6128.72,60,84.804733
-6021.99,60,84.897753
-6062.82,60,84.996776
-6176.54,60,85.097799
-6086.53,60,85.191819
-6187.82,60,85.28284
-6039.5,60,85.361858
-6105.96,60,85.454878
-6129.41,60,85.540898
-6122.29,60,85.630919
-6104.88,60,85.724939
-6136.19,60,85.820961
-6127.0,60,85.922984
-6137.44,60,86.027008
-6146.84,60,86.120029
-6145.97,60,86.215051
-6064.97,60,86.324075
-6117.85,60,86.414094
-6055.38,60,86.502115
-6116.86,60,86.599137
-6040.62,60,86.685157
-6122.14,60,86.786179
-6041.48,60,86.8822
-6127.62,60,86.988225
-6077.09,60,87.077244
-6098.46,60,87.172266
-6115.65,60,87.256285
-6154.38,60,87.343304
-6102.28,60,87.445328
-6087.25,60,87.54435
-6174.15,60,87.63337
-6183.68,60,87.739394
-6077.12,60,87.832415
-6081.32,60,87.942439
-6057.97,60,88.041461
-6049.16,60,88.12348
-6148.68,60,88.217502
-6117.59,60,88.307521
-6133.38,60,88.38654
-6195.65,60,88.485562
-6111.84,60,88.575581
-6117.77,60,88.666602
-6080.57,60,88.757623
-6151.0,60,88.855645
-6151.61,60,88.96567
-6122.31,60,89.05669
-6210.49,60,89.162714
-6107.03,60,89.254735
-6144.12,60,89.342755
-6111.23,60,89.441778
-6121.7,60,89.542803
-6227.74,60,89.644822
-6076.96,60,89.737845
-6150.5,60,89.842868
-6109.9,60,89.954894
-6085.73,60,90.041912
-6128.12,60,90.128932
-6120.25,60,90.225954
-6153.68,60,90.317975
-6141.05,60,90.411995
-6124.01,60,90.513019
-6095.4,60,90.607039
-6163.97,60,90.706062
-6112.71,60,90.803084
-6235.53,60,90.899114
-6088.02,60,90.998128
-6120.26,60,91.100151
-6126.13,60,91.211176
-6114.44,60,91.310197
-6206.21,60,91.397218
-6208.7,60,91.490239
-6166.64,60,91.58726
-6197.82,60,91.678281
-6196.3,60,91.773303
-6216.5,60,91.868324
-6110.58,60,91.958344
-6168.35,60,92.046364
-6156.53,60,92.142385
-6173.95,60,92.226404
-6135.03,60,92.318425
-6252.61,60,92.419448
-6159.26,60,92.532474
-6214.55,60,92.619493
-6265.32,60,92.714514
-6259.52,60,92.804534
-6225.5,60,92.896555
-6195.64,60,92.994578
-6197.18,60,93.085598
-6137.59,60,93.174617
-6282.17,60,93.267639
-6253.64,60,93.367661
-6303.55,60,93.460683
-6128.49,60,93.559705
-6238.98,60,93.663728
-6164.47,60,93.75775
-6225.43,60,93.858772
-6387.48,60,93.949792
-6392.75,60,94.045815
-6333.14,60,94.146847
-6310.76,60,94.234856
-6232.21,60,94.333878
-6433.53,60,94.4249
-6489.32,60,94.512919
-6391.15,60,94.599939
-6390.49,60,94.688959
-6355.87,60,94.779979
-6448.92,60,94.881002
-6469.49,60,94.983025
-6426.04,60,95.075046
-6514.42,60,95.165066
-6476.6,60,95.263088
-6612.14,60,95.350108
-6550.51,60,95.45013
-6417.53,60,95.552157
-6448.55,60,95.648175
-6545.48,60,95.748197
-6522.26,60,95.834217
-6662.4,60,95.929239
-6664.97,60,96.02526
-6474.27,60,96.121282
-6609.76,60,96.230307
-6561.93,60,96.326329
-6650.45,60,96.42235
-6564.85,60,96.518371
-6593.07,60,96.609391
-6658.6,60,96.714415
-6536.08,60,96.809436
-6622.39,60,96.917461
-6642.27,60,97.023485
-6630.01,60,97.116507
-6663.08,60,97.217529
-6652.07,60,97.320552
-6608.51,60,97.427576
-6620.53,60,97.517596
-6679.3,60,97.608617
-6652.81,60,97.706639
-6654.95,60,97.807662
-6626.28,60,97.896682
-6709.6,60,97.993703
-6681.63,60,98.078722
-6691.45,60,98.172744
-6615.51,60,98.274767
-6593.52,60,98.366296
-6656.05,60,98.454315
-6657.99,60,98.550338
-6638.27,60,98.640357
-6554.07,60,98.727335
-6647.93,60,98.817357
-6657.56,60,98.920234
-6565.91,60,99.017225
-6628.06,60,99.112237
-6712.55,60,99.214148
-6553.2,60,99.311169
-6652.38,60,99.411192
-6670.19,60,99.505214
-6591.72,60,99.601235
-6589.08,60,99.696256
-6621.52,60,99.785518
-6711.27,60,99.881324
-6540.88,60,99.992348
-6658.19,60,100.08637
-6650.62,60,100.180391
-6679.71,60,100.276413
-6639.68,60,100.369435
-6708.15,60,100.467456
-6628.04,60,100.562478
-6629.2,60,100.666501
-6622.04,60,100.761522
-6669.39,60,100.863545
-6618.55,60,100.951565
-6563.81,60,101.045586
-6657.02,60,101.14961
-6659.51,60,101.24363
-6663.06,60,101.33065
-6743.61,60,101.434674
-6637.43,60,101.521694
-6650.79,60,101.615714
-6619.76,60,101.725739
-6669.58,60,101.831763
-6510.62,60,101.940788
-6675.03,60,102.045811
-6660.93,60,102.137833
-6707.33,60,102.223851
-6621.83,60,102.316872
-6665.53,60,102.428897
-6600.28,60,102.52492
-6674.4,60,102.618941
-6654.68,60,102.713961
-6635.51,60,102.805982
-6686.2,60,102.906005
-6649.13,60,103.008028
-6713.06,60,103.102049
-6615.31,60,103.191069
-6556.28,60,103.293092
-6666.63,60,103.391115
-6641.41,60,103.48514
-6735.45,60,103.576133
-6627.29,60,103.668154
-6641.89,60,103.768176
-6632.97,60,103.856196
-6702.31,60,103.952232
-6625.62,60,104.062258
-6651.92,60,104.160283
-6683.77,60,104.265202
-6670.85,60,104.357223
-6673.51,60,104.444242
-6740.15,60,104.541264
-6688.2,60,104.64655
-6706.43,60,104.74157
-6687.41,60,104.845595
-6557.29,60,104.945607
-6574.84,60,105.043797
-6686.9,60,105.136629
